,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual,estimates
426,576,61.0,3782,8,5,1981,1981,0.0,960.0,0.0,266.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,4,2,2.0,484.0,133,78,0,0,0,0,0,9,2009,2452.0,2.0,0.0008156606851549756,0.0004078303425774878,4,Greens,13,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1981,0,0,1981,2,2,2,2,0,4,2.0794415416798357,197153.13264284952
427,1474,65.0,8450,7,5,2003,2003,196.0,706.0,0.0,150.0,856.0,856,854,0,1710,1.0,0.0,2,1,3,1,8,0,2.0,548.0,0,61,0,0,0,0,0,2,2008,2566.0,4.0,0.001558846453624318,0.0011691348402182386,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,2003,1,1,0,2,2,0,2,0,4,1.9459101490553132,211045.83188326773
428,2254,0.0,8750,7,6,1975,1975,50.0,224.0,530.0,98.0,852.0,918,0,0,918,0.0,1.0,1,0,3,0,4,0,1.0,360.0,192,84,0,0,0,0,0,3,2007,1770.0,2.0,0.0011299435028248588,0.001694915254237288,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1975,0,0,1975,2,2,0,2,0,2,1.9459101490553132,155109.1757770934
429,2155,90.0,11248,9,5,2002,2002,215.0,1059.0,0.0,567.0,1626.0,1668,0,0,1668,1.0,0.0,2,0,3,1,7,1,3.0,702.0,257,45,0,0,0,0,0,7,2007,3294.0,3.0,0.0009107468123861566,0.0009107468123861566,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,0,2002,1,1,0,2,2,2,2,0,4,2.1972245773362196,262813.25164384284
430,885,67.0,8777,4,5,1949,2003,0.0,0.0,0.0,0.0,0.0,1126,0,0,1126,0.0,0.0,2,0,2,1,5,0,2.0,520.0,0,96,0,0,0,0,0,5,2009,1126.0,2.0,0.0017761989342806395,0.0017761989342806395,4,Edwards,22,5,0,0,0,0,1,0,1,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,2,0,0,2,0,4,1.3862943611198906,118008.49684440365
431,643,53.0,8128,6,7,1954,1954,80.0,490.0,0.0,572.0,1062.0,1062,0,0,1062,1.0,0.0,1,0,3,1,6,0,1.0,297.0,0,0,0,0,0,0,0,2,2009,2124.0,2.0,0.0009416195856873823,0.0014124293785310734,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1954,2,2,0,2,0,2,1.791759469228055,136953.75706514585
432,1944,60.0,9600,5,7,1949,2003,0.0,220.0,0.0,625.0,845.0,893,0,0,893,0.0,1.0,1,0,2,1,4,0,2.0,576.0,0,0,0,0,0,0,0,5,2007,1738.0,2.0,0.0011507479861910242,0.0011507479861910242,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1949,1,1,0,2,2,0,2,0,4,1.6094379124341003,134976.07679516345
433,480,61.0,10125,7,5,2004,2004,0.0,0.0,0.0,846.0,846.0,846,748,0,1594,0.0,0.0,2,1,3,1,7,1,2.0,434.0,300,48,0,0,0,0,0,7,2009,2440.0,3.0,0.0012295081967213116,0.0012295081967213116,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2004,1,1,0,2,2,4,2,0,4,1.9459101490553132,191008.0008676786
434,2845,76.0,11388,4,7,1910,1993,0.0,0.0,0.0,616.0,616.0,1055,218,0,1273,0.0,0.0,1,0,3,1,5,0,1.0,275.0,212,0,0,0,0,0,0,9,2006,1889.0,1.0,0.0005293806246691371,0.0015881418740074113,4,Edwards,22,5,0,0,0,0,1,0,1,0,0,0,0,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1910,2,2,0,3,0,4,1.3862943611198906,103169.14388576591
435,2387,101.0,14215,8,5,2005,2006,380.0,0.0,0.0,1158.0,1158.0,1158,1218,0,2376,0.0,0.0,3,1,4,1,9,1,3.0,853.0,240,154,0,0,0,0,0,11,2006,3534.0,4.0,0.0011318619128466328,0.0011318619128466328,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,0,2005,1,1,0,2,2,4,2,0,4,2.0794415416798357,323023.53304178757
436,2407,40.0,6792,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,0.0,2,0,2,1,6,1,2.0,474.0,132,35,0,0,0,0,0,3,2006,2736.0,2.0,0.0007309941520467836,0.0007309941520467836,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,2005,1,1,0,2,2,4,2,0,4,1.9459101490553132,243826.22333498392
437,2527,90.0,11700,6,6,1968,1968,420.0,404.0,0.0,304.0,708.0,708,708,0,1416,0.0,0.0,2,1,3,1,7,1,2.0,776.0,0,169,0,0,119,0,0,5,2006,2124.0,3.0,0.0014124293785310734,0.0014124293785310734,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1968,0,0,1968,2,2,2,2,0,2,1.791759469228055,183856.24744706156
438,2514,0.0,4447,7,5,2003,2003,0.0,0.0,0.0,530.0,530.0,530,550,0,1080,0.0,0.0,2,1,2,1,4,0,2.0,496.0,0,50,0,0,0,0,0,7,2006,1610.0,3.0,0.0018633540372670807,0.0012422360248447205,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,2003,1,1,0,2,2,0,2,0,4,1.9459101490553132,178097.65283357614
439,629,120.0,13560,6,3,1968,1968,216.0,0.0,0.0,1392.0,1392.0,1392,0,0,1392,1.0,0.0,1,0,2,1,5,2,2.0,576.0,0,0,240,0,0,0,0,7,2009,2784.0,2.0,0.0007183908045977011,0.0007183908045977011,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1968,0,0,1968,2,3,2,2,0,2,1.791759469228055,170003.4249426132
440,80,0.0,9453,7,7,1993,2003,0.0,402.0,0.0,594.0,996.0,1014,730,0,1744,0.0,0.0,2,1,3,1,7,0,2.0,457.0,370,70,0,238,0,0,0,2,2010,2740.0,3.0,0.0010948905109489052,0.0010948905109489052,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132,211778.91635119624
441,1876,0.0,10355,5,5,1967,1967,196.0,695.0,0.0,519.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,3,1,5,1,1.0,318.0,0,111,0,0,0,0,0,7,2007,2428.0,2.0,0.0008237232289950577,0.0012355848434925864,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1967,0,0,1967,2,2,3,2,0,2,1.6094379124341003,134896.66032129136
442,1546,60.0,6000,6,8,1940,2006,0.0,0.0,0.0,720.0,720.0,760,330,0,1090,0.0,0.0,1,0,3,1,5,0,1.0,240.0,0,0,0,0,0,0,0,7,2008,1810.0,1.0,0.0005524861878453039,0.0016574585635359116,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1940,1,1,0,2,2,0,2,0,2,1.791759469228055,118291.92081856493
443,2518,0.0,11250,6,6,1977,1977,0.0,767.0,0.0,441.0,1208.0,1208,0,0,1208,1.0,0.0,1,1,3,1,6,1,2.0,546.0,198,42,0,0,0,0,0,6,2006,2416.0,3.0,0.0012417218543046358,0.0012417218543046358,4,Veenker,4,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1977,0,0,1977,2,2,2,2,0,2,1.791759469228055,183190.6039703913
444,2347,0.0,10464,6,6,1980,1980,130.0,850.0,0.0,138.0,988.0,1102,0,0,1102,1.0,0.0,1,0,2,1,5,1,2.0,582.0,140,22,0,0,0,0,0,6,2006,2090.0,2.0,0.0009569377990430622,0.0009569377990430622,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1980,0,0,1980,2,2,2,2,0,2,1.791759469228055,161773.59129973743
445,783,65.0,25095,5,8,1968,2003,0.0,1324.0,0.0,113.0,1437.0,1473,0,0,1473,2.0,0.0,1,0,1,1,5,2,1.0,452.0,0,48,0,0,60,0,0,6,2009,2910.0,3.0,0.0010309278350515464,0.0003436426116838488,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,1,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1968,1,1,0,2,2,4,2,0,5,1.6094379124341003,234912.13469841995
446,1322,60.0,11340,2,1,1920,1950,0.0,0.0,0.0,723.0,723.0,723,363,0,1086,0.0,0.0,1,0,2,1,5,0,2.0,400.0,0,24,144,0,0,0,0,11,2008,1809.0,1.0,0.000552791597567717,0.001105583195135434,6,OldTown,24,6,0,0,0,0,0,1,3,0,0,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1920,0,0,1920,3,3,0,1,0,2,0.6931471805599453,74804.24973560096
447,194,50.0,5000,4,7,1925,1950,0.0,188.0,0.0,577.0,765.0,765,0,0,765,1.0,0.0,1,0,2,1,4,0,1.0,200.0,135,0,41,0,0,0,0,4,2010,1530.0,2.0,0.00130718954248366,0.00130718954248366,4,BrkSide,23,5,0,0,0,0,1,0,3,0,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1925,0,0,1925,2,2,0,2,0,4,1.3862943611198906,90233.93220285456
448,1770,95.0,11787,7,5,1996,1997,594.0,719.0,0.0,660.0,1379.0,1383,1015,0,2398,1.0,0.0,2,1,3,1,8,1,3.0,834.0,239,60,0,0,0,0,0,8,2007,3777.0,4.0,0.0010590415673815197,0.0007942811755361397,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,0,0,1996,2,2,2,2,0,4,1.9459101490553132,301213.4780935973
449,2143,60.0,7200,5,5,1972,2000,0.0,671.0,0.0,193.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,2.0,576.0,155,0,0,0,0,0,0,9,2007,1728.0,2.0,0.0011574074074074073,0.001736111111111111,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1972,2,2,0,5,0,5,1.6094379124341003,176137.30647581123
450,1229,0.0,13700,7,6,1965,1988,288.0,454.0,0.0,410.0,864.0,902,918,0,1820,0.0,0.0,1,2,4,1,8,2,2.0,492.0,60,84,0,0,273,0,0,5,2008,2684.0,3.0,0.0011177347242921013,0.0014903129657228018,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1965,0,0,1965,2,2,4,2,0,4,1.9459101490553132,191239.43020061226
451,511,85.0,10130,8,5,2007,2007,260.0,1294.0,0.0,408.0,1702.0,1702,0,0,1702,1.0,0.0,2,0,3,1,7,1,3.0,844.0,0,69,0,0,0,0,0,3,2009,3404.0,3.0,0.0008813160987074031,0.0008813160987074031,4,Somerst,6,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357,262390.5462209553
452,46,44.0,6371,7,5,2009,2010,128.0,733.0,0.0,625.0,1358.0,1358,0,0,1358,1.0,0.0,2,0,2,1,6,1,2.0,484.0,192,35,0,0,0,0,0,6,2010,2716.0,3.0,0.0011045655375552283,0.0007363770250368188,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,2009,1,1,0,2,2,4,2,0,4,1.9459101490553132,252559.02645498194
453,1348,51.0,6120,7,5,1931,1950,0.0,0.0,0.0,952.0,952.0,1022,752,0,1774,0.0,0.0,2,0,2,2,8,2,2.0,468.0,90,0,205,0,0,0,0,4,2008,2726.0,2.0,0.0007336757153338225,0.0007336757153338225,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1931,0,0,1931,2,2,2,2,0,2,1.9459101490553132,164777.44192130934
454,2465,65.0,8125,7,5,2005,2006,0.0,0.0,0.0,756.0,756.0,756,797,0,1553,0.0,0.0,2,1,3,1,6,0,2.0,615.0,0,45,0,0,0,0,0,3,2006,2309.0,3.0,0.00129926375054136,0.00129926375054136,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132,215186.09887518937
455,387,0.0,8470,8,5,2002,2002,0.0,225.0,276.0,471.0,972.0,972,839,0,1811,0.0,0.0,2,1,3,1,7,1,2.0,565.0,225,48,0,0,0,0,0,10,2009,2783.0,3.0,0.0010779734099892202,0.0010779734099892202,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2002,1,1,0,2,2,4,2,0,4,2.0794415416798357,232153.88794319102
456,873,70.0,8750,7,5,1997,1998,209.0,1111.0,0.0,306.0,1417.0,1417,0,0,1417,1.0,0.0,2,0,3,1,7,1,2.0,511.0,60,0,0,0,117,0,0,8,2009,2834.0,3.0,0.001058574453069866,0.001058574453069866,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1997,0,0,1997,2,2,2,2,0,4,1.9459101490553132,204287.87159666812
457,1918,65.0,6860,5,6,1956,1956,54.0,908.0,0.0,100.0,1008.0,1008,0,0,1008,1.0,0.0,1,0,3,1,6,0,1.0,308.0,0,0,0,0,0,0,0,12,2007,2016.0,2.0,0.000992063492063492,0.001488095238095238,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1956,0,0,1956,2,2,0,2,0,3,1.6094379124341003,120017.2567731028
458,2764,80.0,10041,8,5,1992,1992,0.0,789.0,0.0,119.0,908.0,927,988,0,1915,1.0,0.0,2,1,3,1,8,1,2.0,506.0,120,150,0,0,0,0,0,2,2006,2823.0,4.0,0.0014169323414806943,0.0010626992561105207,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1992,0,0,1992,2,2,2,2,0,4,2.0794415416798357,228431.89963074162
459,2184,64.0,6400,5,7,1959,2000,0.0,77.0,831.0,52.0,960.0,960,0,0,960,1.0,0.0,1,0,2,1,4,0,1.0,392.0,144,0,35,0,0,0,0,12,2007,1920.0,2.0,0.0010416666666666667,0.0010416666666666667,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1959,0,0,1959,2,2,0,2,0,3,1.6094379124341003,119239.9683761381
460,934,24.0,1488,6,6,1980,1992,0.0,471.0,0.0,90.0,561.0,561,668,0,1229,1.0,0.0,1,1,2,1,5,1,2.0,462.0,176,0,0,0,0,0,0,10,2009,1790.0,3.0,0.0016759776536312849,0.0011173184357541898,4,Blueste,17,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1980,0,0,1980,4,2,2,2,0,4,1.791759469228055,142045.52288573
461,1920,70.0,8176,5,6,1958,1992,0.0,846.0,0.0,210.0,1056.0,1056,0,0,1056,1.0,0.0,1,0,3,1,6,0,1.0,308.0,0,0,0,0,0,0,0,8,2007,2112.0,2.0,0.000946969696969697,0.0014204545454545455,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1958,2,2,0,2,0,2,1.6094379124341003,121745.16433473502
462,2631,69.0,7590,6,5,1966,1966,266.0,512.0,0.0,148.0,660.0,660,688,0,1348,0.0,0.0,1,1,3,1,6,1,2.0,453.0,188,108,0,0,0,0,0,7,2006,2008.0,2.0,0.00099601593625498,0.00149402390438247,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1966,0,0,1966,2,2,3,2,0,2,1.791759469228055,144793.5149783126
463,1768,104.0,21535,10,6,1994,1995,1170.0,1455.0,0.0,989.0,2444.0,2444,1872,0,4316,0.0,1.0,3,1,4,1,10,2,3.0,832.0,382,50,0,0,0,0,0,1,2007,6760.0,5.0,0.0007396449704142012,0.000591715976331361,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1994,0,0,1994,2,2,5,2,0,5,2.302585092994046,503141.6854001311
464,2040,40.0,4800,4,7,1916,1990,0.0,197.0,0.0,999.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,2,1,5,0,2.0,440.0,0,0,0,0,0,0,0,7,2007,2392.0,2.0,0.0008361204013377926,0.0008361204013377926,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1916,2,2,0,2,0,2,1.3862943611198906,110521.99516712262
465,1749,59.0,11796,7,5,2004,2005,0.0,0.0,0.0,847.0,847.0,847,1112,0,1959,0.0,0.0,2,1,4,1,8,1,2.0,434.0,100,48,0,0,0,0,0,7,2007,2806.0,3.0,0.0010691375623663579,0.0014255167498218105,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2004,1,1,0,2,2,4,2,0,4,1.9459101490553132,202596.09753176622
466,834,0.0,16698,7,5,1992,1993,0.0,800.0,0.0,649.0,1449.0,944,815,0,1759,1.0,0.0,2,1,3,1,7,1,2.0,525.0,150,193,0,0,0,0,0,6,2009,3208.0,4.0,0.0012468827930174563,0.0009351620947630922,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1992,0,0,1992,2,2,2,2,0,4,1.9459101490553132,223764.20223070242
467,1457,0.0,10400,7,5,2001,2001,227.0,0.0,0.0,1257.0,1257.0,1290,871,0,2161,0.0,0.0,2,1,3,1,8,1,2.0,570.0,0,84,0,0,0,0,0,6,2008,3418.0,3.0,0.0008777062609713282,0.0008777062609713282,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,2001,1,1,0,2,2,2,2,0,4,1.9459101490553132,229126.797360085
468,79,50.0,7175,6,5,1984,1984,0.0,623.0,121.0,0.0,744.0,752,0,0,752,1.0,0.0,1,0,2,1,4,0,1.0,264.0,353,0,0,0,90,0,0,2,2010,1496.0,2.0,0.001336898395721925,0.001336898395721925,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1984,0,0,1984,2,2,0,2,0,2,1.791759469228055,129248.89705146119
469,2302,76.0,8314,5,7,1982,1982,0.0,546.0,0.0,270.0,816.0,816,0,0,816,0.0,0.0,1,0,2,1,5,0,1.0,264.0,168,0,0,0,0,0,0,6,2007,1632.0,1.0,0.0006127450980392157,0.0012254901960784314,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1982,2,2,0,2,0,2,1.6094379124341003,108047.22363125859
470,1817,0.0,9180,5,7,1983,1983,0.0,747.0,93.0,0.0,840.0,884,0,0,884,1.0,0.0,1,0,2,1,5,0,2.0,504.0,240,0,0,0,0,0,0,12,2007,1724.0,2.0,0.001160092807424594,0.001160092807424594,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1983,0,0,1983,2,2,0,4,0,4,1.6094379124341003,132847.58630785116
471,2755,86.0,11210,7,5,2005,2006,240.0,20.0,0.0,1594.0,1614.0,1614,0,0,1614,0.0,0.0,2,0,3,1,7,0,3.0,865.0,144,59,0,0,0,0,0,7,2006,3228.0,2.0,0.0006195786864931846,0.0009293680297397769,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,0,2005,1,1,0,2,2,0,2,0,4,1.9459101490553132,235099.73339109105
472,359,0.0,8803,6,5,1994,1995,0.0,600.0,0.0,107.0,707.0,707,809,0,1516,1.0,0.0,2,1,3,1,7,1,2.0,409.0,0,46,0,0,0,0,0,7,2009,2223.0,4.0,0.001799370220422852,0.001349527665317139,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1994,0,0,1994,2,2,2,2,0,4,1.791759469228055,174190.58327305914
473,2059,86.0,8665,5,5,1968,1968,89.0,168.0,288.0,420.0,876.0,897,0,0,897,0.0,0.0,1,0,3,1,5,0,1.0,264.0,0,0,0,0,0,0,0,1,2007,1773.0,1.0,0.0005640157924421884,0.001692047377326565,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1968,2,2,0,2,0,2,1.6094379124341003,104158.1099008527
474,2092,116.0,13474,7,5,1990,1991,246.0,700.0,0.0,0.0,700.0,1122,1121,0,2243,1.0,0.0,2,1,4,1,8,1,3.0,746.0,127,44,224,0,0,0,0,6,2007,2943.0,4.0,0.0013591573224600749,0.0013591573224600749,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1990,0,0,1990,2,2,2,2,0,4,1.9459101490553132,234685.0722785515
475,2516,60.0,7180,8,5,2001,2002,0.0,0.0,0.0,1568.0,1568.0,1568,0,0,1568,0.0,0.0,2,0,3,1,6,1,2.0,564.0,0,266,0,0,0,0,0,9,2006,3136.0,2.0,0.0006377551020408163,0.0009566326530612245,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,2.0794415416798357,231441.0551219226
476,150,60.0,10950,5,7,1952,1952,0.0,339.0,0.0,525.0,864.0,1064,0,0,1064,0.0,1.0,1,0,2,1,4,0,1.0,318.0,0,0,0,0,0,0,0,5,2010,1928.0,2.0,0.001037344398340249,0.001037344398340249,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1952,2,2,0,2,0,3,1.6094379124341003,119910.51047540503
477,1656,80.0,10793,5,5,1969,1969,263.0,493.0,287.0,0.0,780.0,780,840,0,1620,0.0,0.0,2,1,4,1,7,0,2.0,462.0,208,0,0,0,0,0,0,4,2007,2400.0,3.0,0.00125,0.0016666666666666668,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.6094379124341003,164218.57799248624
478,83,70.0,9800,5,5,1920,1950,0.0,0.0,0.0,816.0,816.0,1012,0,0,1012,0.0,0.0,1,0,2,1,5,0,1.0,429.0,121,0,80,0,0,0,0,4,2010,1828.0,1.0,0.0005470459518599562,0.0010940919037199124,4,SawyerW,14,3,0,0,1,0,0,0,2,0,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1920,3,2,0,2,0,2,1.6094379124341003,125539.04397809497
